cause_raw,year,births,deaths,suppressed_flg,death_rate,unreliable_flg,rankable,cause_clean
#Acute upper respiratory infections (J00-J06),2010,3999386,15,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2011,3953590,10,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2012,3952841,,1,,0,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2013,3932181,15,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2014,3988076,15,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2015,3978497,15,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2016,3945875,13,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2017,3855500,12,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2018,3791712,,1,,0,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2019,3747540,10,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2020,3613647,,1,,0,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2021,3664292,,1,,0,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2022,3667758,,1,,0,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2023,3596017,11,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Influenza and pneumonia (J09-J18),2007,4316233,218,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2008,4247726,225,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2009,4130665,253,0,0.06,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2010,3999386,195,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2011,3953590,205,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2012,3952841,159,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2013,3932181,179,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2014,3988076,186,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2015,3978497,173,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2016,3945875,164,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2017,3855500,158,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2018,3791712,174,0,0.05,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2019,3747540,155,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2020,3613647,124,0,0.03,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2021,3664292,126,0,0.03,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2022,3667758,153,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Influenza and pneumonia (J09-J18),2023,3596017,146,0,0.04,0,1,Influenza and pneumonia (J09-J18)
#Acute bronchitis and acute bronchiolitis (J20-J21),2007,4316233,46,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2008,4247726,44,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2009,4130665,46,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2010,3999386,25,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2011,3953590,37,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2012,3952841,40,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2013,3932181,29,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2014,3988076,36,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2015,3978497,50,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2016,3945875,37,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2017,3855500,42,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2018,3791712,34,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2019,3747540,42,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2020,3613647,12,0,0,1,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2021,3664292,27,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2022,3667758,40,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
#Acute bronchitis and acute bronchiolitis (J20-J21),2023,3596017,20,0,0.01,0,1,Acute bronchitis and acute bronchiolitis (J20-J21)
"#Bronchitis, chronic and unspecified (J40-J42)",2007,4316233,24,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2008,4247726,23,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2009,4130665,12,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2010,3999386,26,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2011,3953590,23,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2012,3952841,14,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2013,3932181,20,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2014,3988076,13,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2015,3978497,19,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2016,3945875,23,0,0.01,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2017,3855500,11,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2018,3791712,10,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2019,3747540,10,0,0,1,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2020,3613647,,1,,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2021,3664292,,1,,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2022,3667758,,1,,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
"#Bronchitis, chronic and unspecified (J40-J42)",2023,3596017,,1,,0,1,"Bronchitis, chronic and unspecified (J40-J42)"
#Asthma (J45-J46),2007,4316233,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2008,4247726,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2009,4130665,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2010,3999386,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2011,3953590,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2012,3952841,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2013,3932181,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2014,3988076,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2015,3978497,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2016,3945875,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2017,3855500,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2018,3791712,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2019,3747540,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2020,3613647,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2021,3664292,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2022,3667758,,1,,0,1,Asthma (J45-J46)
#Asthma (J45-J46),2023,3596017,,1,,0,1,Asthma (J45-J46)
#Pneumonitis due to solids and liquids (J69),2007,4316233,10,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2008,4247726,11,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2009,4130665,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2010,3999386,17,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2011,3953590,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2012,3952841,10,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2013,3932181,16,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2014,3988076,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2015,3978497,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2016,3945875,12,0,0,1,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2017,3855500,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2018,3791712,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2019,3747540,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2020,3613647,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2021,3664292,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2022,3667758,,1,,0,1,Pneumonitis due to solids and liquids (J69)
#Pneumonitis due to solids and liquids (J69),2023,3596017,,1,,0,1,Pneumonitis due to solids and liquids (J69)
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2007,4316233,415,0,0.1,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2008,4247726,354,0,0.08,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2009,4130665,30,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2010,3999386,29,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2011,3953590,37,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2012,3952841,29,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2013,3932181,40,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2014,3988076,26,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2015,3978497,30,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2016,3945875,31,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2017,3855500,22,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2018,3791712,27,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2019,3747540,36,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2020,3613647,21,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2021,3664292,27,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2022,3667758,31,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)",2023,3596017,23,0,0.01,0,1,"Gastritis, duodenitis, and noninfective enteritis and colitis (K29,K50-K55)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2007,4316233,69,0,0.02,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2008,4247726,47,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2009,4130665,49,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2010,3999386,52,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2011,3953590,48,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2012,3952841,51,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2013,3932181,42,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2014,3988076,45,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2015,3978497,52,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2016,3945875,42,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2017,3855500,34,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2018,3791712,41,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2019,3747540,38,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2020,3613647,38,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2021,3664292,48,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2022,3667758,31,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)",2023,3596017,41,0,0.01,0,1,"Hernia of abdominal cavity and intestinal obstruction without hernia (K40-K46,K56)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2007,4316233,136,0,0.03,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2008,4247726,140,0,0.03,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2009,4130665,106,0,0.03,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2010,3999386,99,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2011,3953590,72,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2012,3952841,78,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2013,3932181,81,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2014,3988076,83,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2015,3978497,82,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2016,3945875,57,0,0.01,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2017,3855500,72,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2018,3791712,68,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2019,3747540,57,0,0.02,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2020,3613647,42,0,0.01,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2021,3664292,42,0,0.01,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2022,3667758,35,0,0.01,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
"#Renal failure and other disorders of kidney (N17-N19,N25,N27)",2023,3596017,30,0,0.01,0,1,"Renal failure and other disorders of kidney (N17-N19,N25,N27)"
#Newborn affected by maternal hypertensive disorders (P00.0),2007,4316233,88,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2008,4247726,85,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2009,4130665,82,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2010,3999386,82,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2011,3953590,84,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2012,3952841,61,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2013,3932181,70,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2014,3988076,69,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2015,3978497,87,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2016,3945875,64,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2017,3855500,54,0,0.01,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2018,3791712,63,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2019,3747540,67,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2020,3613647,55,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2021,3664292,52,0,0.01,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2022,3667758,61,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by maternal hypertensive disorders (P00.0),2023,3596017,54,0,0.02,0,1,Newborn affected by maternal hypertensive disorders (P00.0)
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2007,4316233,91,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2008,4247726,87,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2009,4130665,91,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2010,3999386,83,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2011,3953590,64,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2012,3952841,90,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2013,3932181,84,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2014,3988076,89,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2015,3978497,87,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2016,3945875,82,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2017,3855500,89,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2018,3791712,85,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2019,3747540,72,0,0.02,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2020,3613647,92,0,0.03,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2021,3664292,101,0,0.03,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2022,3667758,104,0,0.03,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0,2023,3596017,112,0,0.03,0,1,Newborn affected by other maternal conditions which may be unrelated to present pregnancy (P00.1-P0
#Newborn affected by maternal complications of pregnancy (P01),2007,4316233,1773,0,0.41,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2008,4247726,1775,0,0.42,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2009,4130665,1614,0,0.39,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2010,3999386,1563,0,0.39,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2011,3953590,1598,0,0.4,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2012,3952841,1518,0,0.38,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2013,3932181,1597,0,0.41,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2014,3988076,1580,0,0.4,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2015,3978497,1527,0,0.38,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2016,3945875,1407,0,0.36,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2017,3855500,1436,0,0.37,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2018,3791712,1371,0,0.36,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2019,3747540,1250,0,0.33,0,1,Newborn affected by maternal complications of pregnancy (P01)
#Newborn affected by maternal complications of pregnancy (P01),2020,3613647,1115,0,0.31,0,1,Newborn affected by maternal complications of pregnancy (P01)
